chr1	3105900	3106200
chr1	3123900	3124200
chr1	3192000	3192300
chr1	3470100	3470400
chr1	3573900	3574200
chr1	3592800	3593100
chr1	3597600	3597900
chr1	3602100	3602400
chr1	3922500	3922800
chr1	4235400	4235700
chr1	4257900	4258200
chr1	4271100	4271400
chr1	4510800	4511100
chr1	4561800	4562100
chr1	4612200	4612500
chr1	4641900	4642200
chr1	4759200	4759500
chr1	4769400	4769700
chr1	4824300	4824600
chr1	4872900	4873200
chr1	4922100	4922400
chr1	4928100	4928400
chr1	4946100	4946400
chr1	4964100	4964400
chr1	4989600	4989900
chr1	5093700	5094000
chr1	5094000	5094300
chr1	5110800	5111100
chr1	5146800	5147100
chr1	5153400	5153700
chr1	5412600	5412900
chr1	5658300	5658600
chr1	5658600	5658900
chr1	5672700	5673000
chr1	5985600	5985900
chr1	5986500	5986800
chr1	6162000	6162300
chr1	6284700	6285000
chr1	6303000	6303300
chr1	6305700	6306000
chr1	6309900	6310200
chr1	6353700	6354000
chr1	6520200	6520500
chr1	6639000	6639300
chr1	7159200	7159500
chr1	7341900	7342200
chr1	7363500	7363800
chr1	7407900	7408200
chr1	7425300	7425600
chr1	7468800	7469100
chr1	7713900	7714200
chr1	7931700	7932000
chr1	8115900	8116200
chr1	8250600	8250900
chr1	8255700	8256000
chr1	8319000	8319300
chr1	8331600	8331900
chr1	8538900	8539200
chr1	8781000	8781300
chr1	8960400	8960700
chr1	9507300	9507600
chr1	9615600	9615900
chr1	9616500	9616800
chr1	9618300	9618600
chr1	9668100	9668400
chr1	9719100	9719400
chr1	9719400	9719700
chr1	9770100	9770400
chr1	9771000	9771300
chr1	9771300	9771600
chr1	9840300	9840600
chr1	9945600	9945900
chr1	9954300	9954600
chr1	10063500	10063800
chr1	10084500	10084800
chr1	10240800	10241100
chr1	10303500	10303800
chr1	10449300	10449600
chr1	10716300	10716600
chr1	10757100	10757400
chr1	10778400	10778700
chr1	11051700	11052000
chr1	11064000	11064300
chr1	11095500	11095800
chr1	11335200	11335500
chr1	11366400	11366700
chr1	11399700	11400000
chr1	11400000	11400300
chr1	11779500	11779800
chr1	11828100	11828400
chr1	12580500	12580800
chr1	12788700	12789000
chr1	12907800	12908100
chr1	12945900	12946200
chr1	13008600	13008900
chr1	13046100	13046400
chr1	13060200	13060500
chr1	13060500	13060800
chr1	13063500	13063800
chr1	13069200	13069500
chr1	13122300	13122600
chr1	13146300	13146600
chr1	13146600	13146900
chr1	13148400	13148700
chr1	13153200	13153500
chr1	13153800	13154100
chr1	13156500	13156800
chr1	13164900	13165200
chr1	13204800	13205100
chr1	13240800	13241100
chr1	13335000	13335300
chr1	13437000	13437300
chr1	13439400	13439700
chr1	13503900	13504200
chr1	13529700	13530000
chr1	13565100	13565400
chr1	13659900	13660200
chr1	13703100	13703400
chr1	13737900	13738200
chr1	13853400	13853700
chr1	13910100	13910400
chr1	13920000	13920300
chr1	13927800	13928100
chr1	13967100	13967400
chr1	14024700	14025000
chr1	14113800	14114100
chr1	14134800	14135100
chr1	14171400	14171700
chr1	14215500	14215800
chr1	14434500	14434800
chr1	14436300	14436600
chr1	14493300	14493600
chr1	14575200	14575500
chr1	14645400	14645700
