chr1	3050000	3060000
chr1	4560000	4570000
chr1	4640000	4650000
chr1	4750000	4760000
chr1	4760000	4770000
chr1	4870000	4880000
chr1	4920000	4930000
chr1	4960000	4970000
chr1	5080000	5090000
chr1	5090000	5100000
chr1	5130000	5140000
chr1	5150000	5160000
chr1	5650000	5660000
chr1	5980000	5990000
chr1	6280000	6290000
chr1	6410000	6420000
chr1	6420000	6430000
chr1	6890000	6900000
chr1	7150000	7160000
chr1	7460000	7470000
chr1	8250000	8260000
chr1	8310000	8320000
chr1	9610000	9620000
chr1	9670000	9680000
chr1	9770000	9780000
chr1	9810000	9820000
chr1	9830000	9840000
chr1	9840000	9850000
chr1	9910000	9920000
chr1	9950000	9960000
chr1	10010000	10020000
chr1	10030000	10040000
chr1	10070000	10080000
chr1	10100000	10110000
chr1	10110000	10120000
chr1	10300000	10310000
chr1	10470000	10480000
chr1	11060000	11070000
chr1	11480000	11490000
chr1	11630000	11640000
chr1	11940000	11950000
chr1	12020000	12030000
chr1	12300000	12310000
chr1	12930000	12940000
chr1	13060000	13070000
chr1	13440000	13450000
chr1	13730000	13740000
chr1	13870000	13880000
chr1	13900000	13910000
chr1	13910000	13920000
chr1	13920000	13930000
chr1	14110000	14120000
chr1	14130000	14140000
chr1	14170000	14180000
chr1	14430000	14440000
chr1	14450000	14460000
chr1	14570000	14580000
chr1	14640000	14650000
chr1	14820000	14830000
chr1	14980000	14990000
chr1	15350000	15360000
chr1	15710000	15720000
chr1	15720000	15730000
chr1	15970000	15980000
chr1	16160000	16170000
chr1	16170000	16180000
chr1	16310000	16320000
chr1	16510000	16520000
chr1	16580000	16590000
chr1	16720000	16730000
chr1	16850000	16860000
chr1	17190000	17200000
chr1	17200000	17210000
chr1	17910000	17920000
chr1	18120000	18130000
chr1	18140000	18150000
chr1	18440000	18450000
chr1	19240000	19250000
chr1	19290000	19300000
chr1	19300000	19310000
chr1	19400000	19410000
chr1	19840000	19850000
chr1	20030000	20040000
chr1	20090000	20100000
chr1	20100000	20110000
chr1	20370000	20380000
chr1	20620000	20630000
chr1	20630000	20640000
chr1	20720000	20730000
chr1	20760000	20770000
chr1	20800000	20810000
chr1	20810000	20820000
chr1	20890000	20900000
chr1	20910000	20920000
chr1	20960000	20970000
chr1	20980000	20990000
chr1	21140000	21150000
chr1	21160000	21170000
chr1	21210000	21220000
chr1	21230000	21240000
chr1	21240000	21250000
