chr1	3660000	3670000
chr1	3740000	3750000
chr1	4560000	4570000
chr1	5080000	5090000
chr1	5090000	5100000
chr1	5540000	5550000
chr1	5550000	5560000
chr1	6280000	6290000
chr1	6420000	6430000
chr1	6450000	6460000
chr1	7270000	7280000
chr1	7460000	7470000
chr1	9360000	9370000
chr1	9370000	9380000
chr1	9610000	9620000
chr1	9810000	9820000
chr1	9860000	9870000
chr1	10030000	10040000
chr1	10070000	10080000
chr1	12760000	12770000
chr1	13190000	13200000
chr1	13440000	13450000
chr1	14570000	14580000
chr1	14820000	14830000
chr1	15050000	15060000
chr1	16170000	16180000
chr1	16580000	16590000
chr1	16680000	16690000
chr1	18120000	18130000
chr1	18220000	18230000
chr1	19170000	19180000
chr1	19180000	19190000
chr1	19240000	19250000
chr1	19270000	19280000
chr1	19280000	19290000
chr1	19290000	19300000
chr1	19300000	19310000
chr1	19890000	19900000
chr1	20470000	20480000
chr1	21140000	21150000
chr1	22030000	22040000
chr1	22570000	22580000
chr1	22840000	22850000
chr1	23800000	23810000
chr1	24130000	24140000
chr1	24650000	24660000
chr1	25260000	25270000
chr1	25860000	25870000
chr1	28510000	28520000
chr1	30910000	30920000
chr1	30980000	30990000
chr1	31190000	31200000
chr1	32210000	32220000
chr1	34710000	34720000
chr1	34780000	34790000
chr1	34880000	34890000
chr1	36340000	36350000
chr1	36970000	36980000
chr1	37060000	37070000
chr1	37330000	37340000
chr1	37460000	37470000
chr1	38160000	38170000
chr1	38660000	38670000
chr1	38870000	38880000
chr1	39230000	39240000
chr1	39400000	39410000
chr1	39610000	39620000
chr1	41950000	41960000
chr1	42720000	42730000
chr1	42730000	42740000
chr1	42740000	42750000
chr1	42750000	42760000
chr1	43130000	43140000
chr1	43480000	43490000
chr1	43860000	43870000
chr1	43970000	43980000
chr1	44180000	44190000
chr1	44230000	44240000
chr1	46890000	46900000
chr1	50960000	50970000
chr1	51950000	51960000
chr1	52150000	52160000
chr1	52270000	52280000
chr1	52760000	52770000
chr1	54230000	54240000
chr1	54590000	54600000
chr1	54960000	54970000
chr1	55060000	55070000
chr1	55270000	55280000
chr1	55440000	55450000
chr1	57000000	57010000
chr1	57010000	57020000
chr1	57020000	57030000
chr1	57410000	57420000
chr1	57440000	57450000
chr1	58430000	58440000
chr1	58460000	58470000
chr1	58750000	58760000
chr1	59270000	59280000
chr1	59520000	59530000
chr1	59800000	59810000
chr1	59920000	59930000
chr1	59950000	59960000
chr1	60210000	60220000
chr1	60380000	60390000
chr1	60440000	60450000
chr1	60600000	60610000
chr1	62740000	62750000
chr1	63150000	63160000
chr1	63210000	63220000
chr1	63280000	63290000
chr1	63310000	63320000
chr1	64160000	64170000
chr1	64570000	64580000
chr1	64770000	64780000
chr1	65210000	65220000
chr1	66210000	66220000
chr1	66500000	66510000
chr1	66510000	66520000
chr1	66850000	66860000
chr1	66900000	66910000
chr1	67510000	67520000
chr1	67670000	67680000
chr1	67860000	67870000
chr1	69140000	69150000
chr1	69720000	69730000
chr1	70750000	70760000
chr1	72860000	72870000
chr1	72910000	72920000
chr1	74130000	74140000
chr1	74270000	74280000
chr1	74340000	74350000
chr1	74540000	74550000
chr1	74810000	74820000
chr1	74830000	74840000
chr1	74840000	74850000
chr1	74890000	74900000
chr1	74920000	74930000
chr1	74930000	74940000
chr1	74970000	74980000
chr1	74990000	75000000
chr1	75050000	75060000
chr1	75110000	75120000
chr1	75190000	75200000
chr1	75240000	75250000
chr1	75330000	75340000
chr1	75420000	75430000
chr1	75430000	75440000
chr1	75490000	75500000
chr1	76730000	76740000
chr1	77490000	77500000
chr1	78160000	78170000
chr1	78170000	78180000
chr1	78180000	78190000
chr1	78190000	78200000
chr1	78280000	78290000
chr1	78460000	78470000
chr1	78630000	78640000
chr1	79640000	79650000
chr1	80310000	80320000
chr1	80730000	80740000
chr1	82260000	82270000
chr1	82560000	82570000
chr1	83010000	83020000
chr1	84680000	84690000
chr1	84810000	84820000
chr1	84910000	84920000
chr1	85720000	85730000
chr1	86280000	86290000
chr1	86360000	86370000
chr1	86370000	86380000
chr1	86450000	86460000
chr1	86630000	86640000
chr1	87080000	87090000
chr1	87110000	87120000
chr1	87190000	87200000
chr1	87250000	87260000
chr1	87430000	87440000
chr1	87680000	87690000
chr1	87780000	87790000
chr1	88990000	89000000
chr1	89850000	89860000
chr1	89860000	89870000
chr1	89890000	89900000
chr1	90130000	90140000
chr1	90920000	90930000
chr1	90980000	90990000
chr1	91170000	91180000
chr1	91380000	91390000
chr1	92100000	92110000
chr1	92400000	92410000
chr1	92460000	92470000
chr1	92830000	92840000
chr1	93020000	93030000
chr1	93270000	93280000
chr1	93370000	93380000
chr1	93400000	93410000
chr1	93560000	93570000
chr1	93680000	93690000
chr1	93730000	93740000
chr1	95240000	95250000
chr1	95590000	95600000
chr1	96080000	96090000
chr1	96560000	96570000
chr1	96790000	96800000
chr1	97580000	97590000
chr1	97690000	97700000
chr1	98020000	98030000
chr1	99340000	99350000
chr1	99700000	99710000
chr1	100150000	100160000
chr1	104690000	104700000
chr1	104920000	104930000
chr1	105280000	105290000
chr1	105590000	105600000
chr1	105700000	105710000
chr1	105910000	105920000
chr1	106100000	106110000
chr1	106640000	106650000
chr1	106680000	106690000
chr1	109820000	109830000
chr1	109910000	109920000
chr1	111640000	111650000
chr1	111790000	111800000
chr1	111840000	111850000
chr1	112340000	112350000
chr1	114780000	114790000
chr1	115610000	115620000
chr1	117100000	117110000
chr1	117210000	117220000
chr1	118550000	118560000
chr1	118980000	118990000
chr1	119350000	119360000
chr1	119760000	119770000
chr1	120000000	120010000
chr1	120260000	120270000
chr1	120270000	120280000
chr1	120520000	120530000
chr1	120530000	120540000
chr1	120540000	120550000
chr1	121250000	121260000
chr1	123970000	123980000
chr1	125360000	125370000
chr1	125480000	125490000
chr1	127130000	127140000
chr1	127700000	127710000
chr1	128030000	128040000
chr1	128170000	128180000
chr1	128280000	128290000
chr1	129100000	129110000
chr1	130640000	130650000
chr1	131450000	131460000
chr1	131830000	131840000
chr1	131930000	131940000
chr1	132240000	132250000
chr1	132400000	132410000
chr1	132470000	132480000
chr1	132660000	132670000
chr1	132800000	132810000
chr1	133350000	133360000
chr1	134020000	134030000
chr1	134480000	134490000
chr1	135070000	135080000
