chr1	3660000	3670000
chr1	3740000	3750000
chr1	5540000	5550000
chr1	5550000	5560000
chr1	6450000	6460000
chr1	7270000	7280000
chr1	9360000	9370000
chr1	9370000	9380000
chr1	9860000	9870000
chr1	12760000	12770000
chr1	13190000	13200000
chr1	15050000	15060000
chr1	16680000	16690000
chr1	18220000	18230000
chr1	19170000	19180000
chr1	19180000	19190000
chr1	19270000	19280000
chr1	19280000	19290000
chr1	19890000	19900000
chr1	20470000	20480000
chr1	24130000	24140000
chr1	25860000	25870000
chr1	28510000	28520000
chr1	31190000	31200000
chr1	34710000	34720000
chr1	34780000	34790000
chr1	36970000	36980000
chr1	37460000	37470000
chr1	39230000	39240000
chr1	41950000	41960000
chr1	44230000	44240000
chr1	52760000	52770000
chr1	54590000	54600000
chr1	55060000	55070000
chr1	57000000	57010000
chr1	57020000	57030000
chr1	57410000	57420000
chr1	57440000	57450000
chr1	59920000	59930000
chr1	60210000	60220000
chr1	63280000	63290000
chr1	65210000	65220000
chr1	66510000	66520000
chr1	67510000	67520000
chr1	67670000	67680000
chr1	67860000	67870000
chr1	70750000	70760000
chr1	74130000	74140000
chr1	75050000	75060000
chr1	76730000	76740000
chr1	78180000	78190000
chr1	80310000	80320000
chr1	83010000	83020000
chr1	84680000	84690000
chr1	87680000	87690000
chr1	87780000	87790000
chr1	89860000	89870000
chr1	90130000	90140000
chr1	92460000	92470000
chr1	93270000	93280000
chr1	93730000	93740000
chr1	95240000	95250000
chr1	96080000	96090000
chr1	96560000	96570000
chr1	97580000	97590000
chr1	98020000	98030000
chr1	99340000	99350000
chr1	99700000	99710000
chr1	100150000	100160000
chr1	104920000	104930000
chr1	106680000	106690000
chr1	109820000	109830000
chr1	111640000	111650000
chr1	111790000	111800000
chr1	111840000	111850000
chr1	112340000	112350000
chr1	114780000	114790000
chr1	115610000	115620000
chr1	117100000	117110000
chr1	119350000	119360000
chr1	120530000	120540000
chr1	120540000	120550000
chr1	129100000	129110000
chr1	134020000	134030000
chr1	136870000	136880000
chr1	138760000	138770000
chr1	138780000	138790000
chr1	139700000	139710000
chr1	143570000	143580000
chr1	143870000	143880000
chr1	144620000	144630000
chr1	145760000	145770000
chr1	148270000	148280000
chr1	148870000	148880000
chr1	150650000	150660000
chr1	152490000	152500000
chr1	153200000	153210000
chr1	153510000	153520000
chr1	154080000	154090000
chr1	157240000	157250000
chr1	157270000	157280000
chr1	159060000	159070000
chr1	161860000	161870000
chr1	162560000	162570000
chr1	162690000	162700000
chr1	162890000	162900000
chr1	165100000	165110000
chr1	167510000	167520000
chr1	168250000	168260000
chr1	170730000	170740000
chr1	171850000	171860000
chr1	176100000	176110000
chr1	178140000	178150000
chr1	179490000	179500000
chr1	180760000	180770000
chr1	181080000	181090000
chr1	184450000	184460000
chr1	185060000	185070000
chr1	186430000	186440000
chr1	187330000	187340000
chr1	187380000	187390000
chr1	189650000	189660000
chr1	193900000	193910000
chr1	194610000	194620000
chr2	3110000	3120000
chr2	6270000	6280000
chr2	7730000	7740000
chr2	10050000	10060000
chr2	11170000	11180000
chr2	13540000	13550000
chr2	14070000	14080000
chr2	16250000	16260000
chr2	17220000	17230000
chr2	20210000	20220000
chr2	26590000	26600000
chr2	28080000	28090000
chr2	28420000	28430000
chr2	28800000	28810000
chr2	28940000	28950000
chr2	29710000	29720000
chr2	30350000	30360000
chr2	30590000	30600000
chr2	32170000	32180000
chr2	32490000	32500000
chr2	32760000	32770000
chr2	34800000	34810000
chr2	35980000	35990000
chr2	37120000	37130000
chr2	43610000	43620000
chr2	48700000	48710000
chr2	56340000	56350000
chr2	61810000	61820000
chr2	64290000	64300000
chr2	71190000	71200000
chr2	71280000	71290000
chr2	72300000	72310000
chr2	76470000	76480000
chr2	76500000	76510000
chr2	77000000	77010000
chr2	77830000	77840000
chr2	85850000	85860000
chr2	91790000	91800000
chr2	94230000	94240000
chr2	96140000	96150000
chr2	96270000	96280000
chr2	99720000	99730000
chr2	102380000	102390000
chr2	103590000	103600000
chr2	104960000	104970000
chr2	105270000	105280000
chr2	105830000	105840000
chr2	106520000	106530000
chr2	107360000	107370000
chr2	108790000	108800000
chr2	110310000	110320000
chr2	110780000	110790000
chr2	111640000	111650000
chr2	117080000	117090000
chr2	117940000	117950000
chr2	119500000	119510000
chr2	120230000	120240000
chr2	121970000	121980000
chr2	123260000	123270000
chr2	123500000	123510000
chr2	127360000	127370000
chr2	130530000	130540000
chr2	135500000	135510000
chr2	144000000	144010000
chr2	145510000	145520000
chr2	146350000	146360000
chr2	146510000	146520000
chr2	147210000	147220000
chr2	149190000	149200000
chr2	150740000	150750000
chr2	152230000	152240000
chr2	152510000	152520000
chr2	152560000	152570000
chr2	153330000	153340000
chr2	153580000	153590000
chr2	155220000	155230000
chr2	156030000	156040000
chr2	160480000	160490000
chr2	164320000	164330000
chr2	164700000	164710000
chr2	165720000	165730000
chr2	167340000	167350000
chr2	168040000	168050000
chr2	174170000	174180000
chr2	177480000	177490000
chr2	177710000	177720000
chr2	179810000	179820000
chr2	180850000	180860000
chr2	181000000	181010000
chrX	6000000	6010000
chrX	6970000	6980000
chrX	9130000	9140000
chrX	10080000	10090000
chrX	17960000	17970000
chrX	19100000	19110000
chrX	20190000	20200000
chrX	21060000	21070000
chrX	23230000	23240000
chrX	58890000	58900000
chrX	60150000	60160000
chrX	60230000	60240000
chrX	60260000	60270000
chrX	72860000	72870000
chrX	74420000	74430000
chrX	74780000	74790000
chrX	77620000	77630000
chrX	79030000	79040000
chrX	85960000	85970000
chrX	89100000	89110000
chrX	92330000	92340000
chrX	96970000	96980000
chrX	100060000	100070000
chrX	107230000	107240000
chrX	112950000	112960000
chrX	117980000	117990000
chrX	122010000	122020000
chrX	128220000	128230000
chrX	128450000	128460000
chrX	132800000	132810000
chrX	136470000	136480000
chrX	140250000	140260000
chrX	140810000	140820000
chrX	153680000	153690000
chrX	154990000	155000000
chrX	164570000	164580000
chrX	167710000	167720000
chrX	168460000	168470000
chr3	3270000	3280000
chr3	5270000	5280000
chr3	5330000	5340000
chr3	5640000	5650000
chr3	9670000	9680000
chr3	13210000	13220000
chr3	14120000	14130000
chr3	14670000	14680000
chr3	19360000	19370000
chr3	27990000	28000000
chr3	30910000	30920000
chr3	32450000	32460000
